filename,class,xmin,ymin,xmax,ymax,trackId
COCO_val2014_000000532493.jpg,person,169.8,67.73,362.42,200.28000000000003,0
COCO_val2014_000000532493.jpg,torso,286.8,94.73,342.8,169.73000000000002,0
COCO_val2014_000000532493.jpg,head,317.8,71.73,344.8,106.73,0
COCO_val2014_000000554328.jpg,person,239.17,81.52,431.39,491.60999999999996,0
COCO_val2014_000000554328.jpg,torso,260.16999999999996,176.51999999999998,400.16999999999996,383.52,0
COCO_val2014_000000554328.jpg,head,295.16999999999996,88.52,369.16999999999996,191.51999999999998,0
COCO_val2014_000000554328.jpg,person,434.25,39.18,640.0,493.53000000000003,1
COCO_val2014_000000554328.jpg,torso,470.25,146.18,599.25,326.18,1
COCO_val2014_000000554328.jpg,head,454.25,45.18,554.25,182.18,1
COCO_val2014_000000554328.jpg,person,0,19.06,210.81,492.27,2
COCO_val2014_000000554328.jpg,torso,35,108.06,168,336.06,2
COCO_val2014_000000554328.jpg,head,96,23.06,193,135.06,2
COCO_val2014_000000088970.jpg,person,116.85,131.46,296.63,467.41999999999996,0
COCO_val2014_000000088970.jpg,torso,168.85,222.46,246.85,333.46000000000004,0
COCO_val2014_000000088970.jpg,head,200.85,205.46,241.85,240.46,0
COCO_val2014_000000213033.jpg,person,122.25,182.65,340.85,632.8100000000001,0
COCO_val2014_000000213033.jpg,torso,150.25,272.65,304.25,465.65,0
COCO_val2014_000000213033.jpg,head,205.25,200.65,266.25,310.65,0
COCO_val2014_000000475191.jpg,person,182.29,90.68,420.66999999999996,415.35,0
COCO_val2014_000000475191.jpg,torso,298.28999999999996,144.68,400.28999999999996,240.68,0
COCO_val2014_000000475191.jpg,head,368.28999999999996,109.68,419.28999999999996,155.68,0
COCO_val2014_000000213086.jpg,person,0.73,112.35,143.29999999999998,438.14,0
COCO_val2014_000000213086.jpg,torso,0.73,112.35,106.73,283.35,0
COCO_val2014_000000213086.jpg,head,29.73,175.35,140.73,285.35,0
COCO_val2014_000000442463.jpg,person,206.32,242.71,380.12,467.23,0
COCO_val2014_000000442463.jpg,torso,286.32,284.71000000000004,359.32,346.71000000000004,0
COCO_val2014_000000442463.jpg,head,256.32,256.71000000000004,308.32,309.71000000000004,0
COCO_val2014_000000311394.jpg,person,2.87,5.91,480.0,624.38,0
COCO_val2014_000000311394.jpg,torso,109.87,259.91,477.87,622.91,0
COCO_val2014_000000311394.jpg,head,139.87,5.91,393.87,311.91,0
COCO_val2014_000000474039.jpg,person,171.08,60.98,391.95000000000005,396.81,0
COCO_val2014_000000474039.jpg,torso,176.08,182.98,343.08000000000004,394.98,0
COCO_val2014_000000474039.jpg,head,175.08,62.98,332.08000000000004,230.98,0
COCO_val2014_000000401250.jpg,person,111.54,116.32,281.48,293.68,0
COCO_val2014_000000401250.jpg,torso,146.54000000000002,222.32,243.54000000000002,291.32,0
COCO_val2014_000000401250.jpg,head,111.54,212.32,165.54000000000002,255.32,0
COCO_val2014_000000091500.jpg,person,101.17,144.34,515.52,472.59000000000003,0
COCO_val2014_000000091500.jpg,torso,334.17,242.34,500.17,366.34000000000003,0
COCO_val2014_000000091500.jpg,head,389.17,155.34,464.17,256.34000000000003,0
COCO_val2014_000000091500.jpg,person,0,110.87,284.76,480.0,1
COCO_val2014_000000091500.jpg,torso,133,193.87,283,349.87,1
COCO_val2014_000000091500.jpg,head,174,113.87,232,212.87,1
COCO_val2014_000000270474.jpg,person,190.03,11.82,327.7,370.78,0
COCO_val2014_000000270474.jpg,torso,213.03,98.82,284.03,206.82,0
COCO_val2014_000000270474.jpg,head,219.03,20.82,282.03,108.82,0
COCO_val2014_000000090284.jpg,person,67.19,143.09,586.1099999999999,564.8,0
COCO_val2014_000000090284.jpg,torso,391.19,193.09,508.19,307.09000000000003,0
COCO_val2014_000000090284.jpg,head,486.19,150.09,546.19,210.09,0
COCO_val2014_000000188592.jpg,person,73.18,127.88,342.96,640.0,0
COCO_val2014_000000188592.jpg,torso,125.18,279.88,305.18,522.88,0
COCO_val2014_000000188592.jpg,head,182.18,129.88,333.18,330.88,0
COCO_val2014_000000229553.jpg,person,58.38,55.91,504.52,386.38,0
COCO_val2014_000000229553.jpg,torso,285.38,139.91,429.38,337.90999999999997,0
COCO_val2014_000000229553.jpg,head,348.38,65.91,420.38,172.91,0
COCO_val2014_000000213171.jpg,person,138.67,145.33,257.33,444.0,0
COCO_val2014_000000213171.jpg,torso,163.67,187.33,224.67,277.33000000000004,0
COCO_val2014_000000213171.jpg,head,168.67,152.33,205.67,205.33,0
COCO_val2014_000000549055.jpg,person,314.98,118.55,472.13,292.16,0
COCO_val2014_000000549055.jpg,torso,383.98,166.55,449.98,237.55,0
COCO_val2014_000000549055.jpg,head,415.98,149.55,460.98,188.55,0
COCO_val2014_000000065736.jpg,person,185.19,5.82,376.14,408.83,0
COCO_val2014_000000065736.jpg,torso,204.19,56.82,311.19,222.82,0
COCO_val2014_000000065736.jpg,head,194.19,13.82,247.19,85.82,0
COCO_val2014_000000344268.jpg,person,112.76,58.76,441.82,500.57,0
